# This MeasurementStore object was saved on 27/07/2014 4:32:18 PM

# _FirstTime.Ticks
635420755029010010
# _PreviousTime.Ticks
635420755385138935
# _Data
# Measure.Distance, Measure.TimeStamp.Ticks, Measure.SensorID, Measure.TimeStage, Curr.TimeReceived (time since last measurement in ms)
-1,635420755459689410,3,-19655984,4
-1,635420755459979370,5,-19655983,19
-1,635420755460267340,6,-19655983,28
-1,635420755460369990,1,-19655983,20
115.0509,635420755460410060,3,-19655983,0
5.827295,635420755460509740,4,-19655983,9
-1,635420755460489780,2,-19655983,2
305.8906,635420755460852250,5,-19655982,26
158.6112,635420755460935510,6,-19655982,8
-1,635420755461308850,1,-19655982,47
-1,635420755461574830,2,-19655982,25
6.031166,635420755461849660,6,-19655981,19
-1,635420755461693410,3,-19655982,3
-1,635420755461819140,4,-19655981,0
-1,635420755462079530,5,-19655981,19
25.14402,635420755462079800,1,-19655981,7
195.1889,635420755462287020,2,-19655981,20
-1,635420755462649080,3,-19655981,32
-1,635420755462815210,4,-19655980,24
-1,635420755463075320,5,-19655980,13
6.353961,635420755463072830,1,-19655980,11
-1,635420755463161150,6,-19655980,0
6.218047,635420755463179920,2,-19655980,6
117.6672,635420755463451550,3,-19655980,24
301.966,635420755463679830,4,-19655980,22
123.9532,635420755463841900,5,-19655979,14
-1,635420755464162460,6,-19655979,29
-1,635420755464375780,1,-19655979,30
-1,635420755464489340,2,-19655979,11
306.8929,635420755464527160,3,-19655979,4
5.963209,635420755464509910,4,-19655979,0
156.4026,635420755464934100,6,-19655978,31
-1,635420755465079780,5,-19655978,13
-1,635420755465372410,1,-19655978,38
-1,635420755465485160,2,-19655978,10
-1,635420755465686940,3,-19655978,17
5.5045,635420755465849390,6,-19655977,10
-1,635420755465818980,4,-19655977,1
-1,635420755466075870,5,-19655977,20
242.5038,635420755466144840,1,-19655977,16
125.5672,635420755466249540,2,-19655977,11
-1,635420755466649130,3,-19655977,36
313.2639,635420755466856550,5,-19655976,14
-1,635420755466880690,4,-19655976,10
6.336971,635420755467009960,1,-19655976,14
-1,635420755467152930,6,-19655976,5
148.4346,635420755467263570,2,-19655976,19
37.10441,635420755467403900,3,-19655976,11
219.7893,635420755467631450,4,-19655976,23
-1,635420755468042110,5,-19655975,36
-1,635420755468155080,6,-19655975,10
122.9339,635420755468078590,1,-19655975,1
259.0003,635420755468328810,2,-19655975,26
5.94622,635420755468509900,4,-19655975,14
-1,635420755468653350,3,-19655975,13
151.4757,635420755468931200,6,-19655974,22
-1,635420755468978690,5,-19655974,4
-1,635420755469312970,1,-19655974,42
-1,635420755469489340,2,-19655974,16
-1,635420755469688770,3,-19655974,17
244.4916,635420755469815940,5,-19655973,6
8.596535,635420755469856050,6,-19655973,4
-1,635420755469819060,4,-19655973,2
-1,635420755470364210,1,-19655973,57
101.8842,635420755470402370,3,-19655973,0
-1,635420755470487590,2,-19655973,11
-1,635420755470808750,4,-19655972,28
-1,635420755470983010,5,-19655972,17
147.3813,635420755471094700,1,-19655972,15
-1,635420755471278030,6,-19655972,8
144.748,635420755471257290,2,-19655972,6
226.568,635420755471635400,4,-19655972,34
-1,635420755471657450,3,-19655972,1
-1,635420755472061530,5,-19655971,37
-1,635420755472156760,6,-19655971,7
6.336971,635420755472073100,1,-19655971,0
6.642777,635420755472180160,2,-19655971,11
5.878263,635420755472509910,4,-19655971,29
247.9064,635420755472527640,3,-19655971,3
17.32898,635420755472739170,5,-19655970,15
212.6538,635420755472967250,6,-19655970,22
139.0736,635420755473150890,1,-19655970,27
-1,635420755473487530,2,-19655970,34
-1,635420755473687220,3,-19655970,16
5.94622,635420755473849550,6,-19655969,9
-1,635420755473818990,4,-19655969,3
-1,635420755473983740,5,-19655969,10
-1,635420755474352790,1,-19655969,45
-1,635420755474487570,2,-19655969,13
-1,635420755474691470,3,-19655969,18
-1,635420755474815150,4,-19655968,18
-1,635420755475075400,5,-19655968,12
-1,635420755475096600,6,-19655968,2
114.5242,635420755475239520,2,-19655968,23
-1,635420755475308900,1,-19655968,6
94.88468,635420755475397970,3,-19655968,5
211.1418,635420755475626370,4,-19655968,23
130.4771,635420755475748900,5,-19655967,7
-1,635420755476096810,6,-19655967,35
7.050518,635420755476173220,1,-19655967,16
-1,635420755476207940,2,-19655967,2
5.963209,635420755476509840,4,-19655967,55
249.8092,635420755476526990,3,-19655967,1
-1,635420755477080300,5,-19655966,20
-1,635420755477159790,6,-19655966,10
121.9994,635420755477140870,1,-19655966,4
-1,635420755477482560,2,-19655966,34
319.1591,635420755477568200,3,-19655966,6
-1,635420755477812720,4,-19655965,22
-1,635420755478075580,5,-19655965,20
-1,635420755478155040,6,-19655965,8
-1,635420755478375980,1,-19655965,33
-1,635420755478486340,2,-19655965,15
-1,635420755478653180,3,-19655965,5
290.94,635420755478843450,5,-19655964,18
-1,635420755478815590,4,-19655964,0
139.3114,635420755478924130,6,-19655964,4
140.8575,635420755479255000,2,-19655964,43
-1,635420755479309500,1,-19655964,4
206.096,635420755479623330,4,-19655964,26
-1,635420755479691320,3,-19655964,6
6.031166,635420755479849700,6,-19655963,11
-1,635420755480079620,5,-19655963,21
244.6445,635420755480146110,1,-19655963,20
6.235036,635420755480181030,2,-19655963,1
233.9243,635420755480480010,3,-19655963,23
5.810307,635420755480509930,4,-19655963,3
-1,635420755480978680,5,-19655962,41
6.387939,635420755481072760,1,-19655962,20
-1,635420755481097090,6,-19655962,0
-1,635420755481482600,2,-19655962,39
-1,635420755481688060,3,-19655962,16
322.7268,635420755481862110,5,-19655961,11
-1,635420755481819130,4,-19655961,2
-1,635420755482152820,6,-19655961,28
26.16337,635420755482078610,1,-19655961,1
-1,635420755482479190,2,-19655961,41
-1,635420755482649090,3,-19655961,11
-1,635420755482879620,4,-19655960,23
-1,635420755483074190,5,-19655960,15
-1,635420755483155050,6,-19655960,8
143.0661,635420755483256290,2,-19655960,18
-1,635420755483314070,1,-19655960,4
27.01283,635420755483398030,3,-19655960,5
225.7185,635420755483634910,4,-19655960,24
137.5955,635420755483923010,6,-19655959,22
-1,635420755484075490,5,-19655959,15
6.252026,635420755484179960,2,-19655959,18
-1,635420755484371590,1,-19655959,18
5.895252,635420755484509800,4,-19655959,10
246.921,635420755484526930,3,-19655959,3
67.87185,635420755484808590,5,-19655958,22
6.048155,635420755484849710,6,-19655958,2
147.1605,635420755485088710,1,-19655958,33
-1,635420755485482910,2,-19655958,39
246.6492,635420755485525660,3,-19655958,0
-1,635420755485813490,4,-19655957,28
-1,635420755486079570,5,-19655957,24
6.319983,635420755486009980,1,-19655957,1
-1,635420755486164370,6,-19655957,4
-1,635420755486479160,2,-19655957,39
-1,635420755486686660,3,-19655957,18
-1,635420755486815110,4,-19655956,10
-1,635420755486978780,5,-19655956,12
-1,635420755487185880,6,-19655956,20
146.4979,635420755487258290,2,-19655956,14
